orderID,customerID,employeeID,productID,quantity,unitPrice,discountPct,orderTotal,orderDate,orderTime,channel,paymentMethod,status,deliveryDate,rating
1110,7,2,21,1,14.99,0,14.99,2024-03-25,17:54:51,in_store,card,completed,,5
1199,19,,21,2,14.99,5,28.48,2024-05-24,22:59:55,online,card,completed,2024-05-30,
1217,21,,28,3,59.00,0,177.00,2024-05-31,17:18:44,online,card,completed,2024-06-02,5
1417,10,1,21,1,14.99,10,13.49,2024-10-16,15:08:30,in_store,card,completed,,4
1533,6,4,5,3,74.00,0,222.00,2024-12-09,10:46:23,in_store,card,completed,,
1360,16,,21,2,14.99,0,29.98,2024-09-13,07:18:05,online,card,completed,2024-09-14,4
1241,2,2,32,1,9.90,10,8.91,2024-06-22,11:26:21,in_store,card,completed,,3
1155,10,1,1,1,1250.00,0,1250.00,2024-04-24,16:15:53,in_store,transfer,completed,,5
1479,30,5,21,1,14.99,10,13.49,2024-11-14,17:04:43,in_store,cash,completed,,
1434,4,7,11,1,699.00,0,699.00,2024-10-29,16:09:35,in_store,card,completed,,4
1070,18,7,33,2,12.90,0,25.80,2024-02-28,17:00:45,in_store,cash,completed,,4
